timestamp,quality_score,channels,std_dev_mult,cmf_length,cmf_buy_threshold,cmf_sell_threshold,buy_threshold,sell_threshold,total_return_pct,total_trades,win_rate_pct,profit_factor,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown_pct,avg_profit_pct,avg_loss_pct,profit_loss_ratio,max_consecutive_losses,max_consecutive_wins,avg_trade_duration,expectancy
2025-10-26 21:02:24,0.9904,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,75,5,0.0002,38,71.0526,3.5067,2.7423,10.0311,4.3590,-0.0000,3.4297,-1.8944,1.8104,3,8,812.2895,1.8885
2025-10-26 21:02:24,0.9946,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,75,10,0.0002,39,66.6667,3.4122,2.6226,8.8726,4.1416,-0.0000,3.4810,-1.6595,2.0976,3,9,841.9231,1.7675
2025-10-26 21:02:24,0.9933,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,75,15,0.0002,41,63.4146,3.3066,2.4891,8.9460,3.9792,-0.0000,3.3760,-1.4735,2.2911,4,12,827.3659,1.6018
2025-10-26 21:02:24,0.9923,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,75,20,0.0002,41,60.9756,3.4856,2.4066,8.7749,4.3859,-0.0000,3.6592,-1.3672,2.6765,4,12,837.4390,1.6977
2025-10-26 21:02:24,0.9943,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,80,5,0.0002,35,68.5714,3.5685,2.6993,10.5445,4.5725,-0.0000,3.8207,-1.8704,2.0427,3,7,900.9429,2.0321
2025-10-26 21:02:24,0.9968,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,80,10,0.0002,36,63.8889,3.5812,2.6439,9.2636,4.4728,-0.0000,3.9371,-1.5972,2.4650,3,8,925.1667,1.9386
2025-10-26 21:02:24,0.9962,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,80,15,0.0002,38,60.5263,3.4952,2.5498,9.3216,4.3278,-0.0000,3.8234,-1.4167,2.6988,4,11,905.3421,1.7549
2025-10-26 21:02:24,0.9956,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,80,20,0.0002,38,60.5263,3.6994,2.4613,9.2514,4.7733,-0.0000,3.9849,-1.3928,2.8611,4,11,914.5263,1.8621
2025-10-26 21:02:24,0.9833,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,80,25,0.0002,39,61.5385,3.0271,2.2353,6.7308,3.1029,-0.0001,3.7721,-1.6271,2.3183,4,8,899.7692,1.6955
2025-10-26 21:02:24,0.9900,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,85,5,0.0002,33,66.6667,3.1110,2.4520,9.2920,3.5910,-0.0000,3.6868,-1.9589,1.8821,3,7,970.6970,1.8049
2025-10-26 21:02:24,0.9910,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,85,10,0.0002,34,67.6471,3.2293,2.4941,8.7170,3.8032,-0.0000,3.5273,-1.9122,1.8446,3,8,990.0882,1.7675
2025-10-26 21:02:24,0.9841,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,85,15,0.0002,36,63.8889,2.9373,2.3621,8.4237,3.4977,-0.0000,3.4774,-1.7937,1.9387,4,11,966.5000,1.5739
2025-10-26 21:02:24,0.9822,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,85,20,0.0002,36,63.8889,3.1167,2.2449,8.2969,3.9902,-0.0000,3.6325,-1.7503,2.0753,4,11,976.2222,1.6887
2025-10-26 21:02:24,0.9971,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,90,5,0.0002,32,65.6250,3.7447,2.5519,11.7363,4.8772,-0.0000,4.6284,-1.8449,2.5088,3,6,1014.6875,2.4032
2025-10-26 21:02:24,0.9967,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,90,10,0.0002,33,66.6667,3.8882,2.6671,10.8742,4.9502,-0.0000,4.4047,-1.7980,2.4498,3,7,1032.4545,2.3371
2025-10-26 21:02:24,0.9945,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,90,15,0.0002,34,64.7059,3.2679,2.4791,10.4238,4.0109,-0.0000,4.3574,-1.9591,2.2242,3,10,1036.7941,2.1280
2025-10-26 21:02:24,0.9927,"(2, 2, 2, 56)",5.0000,80,-0.1500,0.2500,90,20,0.0002,34,64.7059,3.4266,2.4144,9.8820,4.3176,-0.0000,4.5193,-1.9263,2.3461,3,10,1047.4412,2.2444
2025-10-26 21:02:24,0.9812,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1000,95,35,0.0001,38,71.0526,2.9621,2.5164,5.0456,7.5273,-0.0000,1.3985,-1.1525,1.2134,3,8,247.3684,0.6600
2025-10-26 21:02:24,0.9918,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,60,5,0.0001,44,65.9091,2.8817,2.5090,7.8758,3.3019,-0.0000,2.3965,-1.1808,2.0295,3,6,351.7727,1.1770
2025-10-26 21:02:24,0.9810,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,60,20,0.0002,50,60.0000,2.8164,2.2845,7.1136,5.0464,-0.0000,2.7590,-1.2484,2.2101,4,5,355.2600,1.1561
2025-10-26 21:02:24,0.9867,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,65,5,0.0001,41,63.4146,2.7317,2.4507,7.4289,3.0306,-0.0000,2.4376,-1.2170,2.0030,3,7,395.7317,1.1006
2025-10-26 21:02:24,0.9963,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,70,5,0.0001,40,65.0000,3.3205,2.8159,9.8821,4.8544,-0.0000,2.5151,-1.0587,2.3758,3,6,417.2750,1.2643
2025-10-26 21:02:24,0.9937,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,70,10,0.0001,41,63.4146,3.1252,2.6040,8.9671,5.0553,-0.0000,2.4246,-1.0631,2.2807,4,6,417.0732,1.1486
2025-10-26 21:02:24,0.9923,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,70,15,0.0001,43,65.1163,3.1250,2.6574,8.4639,5.5175,-0.0000,2.3322,-1.1352,2.0543,4,6,409.7442,1.1226
2025-10-26 21:02:24,0.9935,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,70,20,0.0002,46,63.0435,3.3530,2.5191,8.5640,8.5645,-0.0000,2.6874,-1.1938,2.2512,4,5,412.1957,1.2531
2025-10-26 21:02:24,0.9919,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,70,25,0.0002,47,63.8298,3.2113,2.5459,9.1085,6.0875,-0.0000,2.6575,-1.3311,1.9965,4,6,416.9574,1.2148
2025-10-26 21:02:24,0.9866,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,70,30,0.0002,47,68.0851,3.2060,2.4866,8.5140,7.6502,-0.0000,2.4287,-1.4990,1.6201,3,6,413.0851,1.1751
2025-10-26 21:02:24,0.9810,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,70,35,0.0002,47,68.0851,3.2082,2.3948,9.1300,8.3369,-0.0000,2.4474,-1.6202,1.5105,3,5,419.9574,1.1492
2025-10-26 21:02:24,0.9929,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,70,40,0.0002,48,60.4167,3.1649,2.4620,8.4559,5.8255,-0.0000,2.7818,-1.3458,2.0670,3,6,414.9167,1.1479
2025-10-26 21:02:24,0.9911,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,75,5,0.0001,38,68.4211,3.0960,2.6998,8.4450,4.5492,-0.0000,2.4702,-1.3413,1.8416,2,6,461.6842,1.2665
2025-10-26 21:02:24,0.9933,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,75,10,0.0001,39,64.1026,3.1011,2.6160,7.8960,4.7510,-0.0000,2.4852,-1.1235,2.2121,4,6,459.1795,1.1898
2025-10-26 21:02:24,0.9913,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,75,15,0.0001,41,68.2927,3.2451,2.7354,8.5566,6.1359,-0.0000,2.3051,-1.2449,1.8516,3,6,440.1463,1.1795
2025-10-26 21:02:24,0.9946,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,75,20,0.0002,44,65.9091,3.5320,2.5985,9.0357,9.3815,-0.0000,2.6767,-1.2778,2.0948,3,6,440.5227,1.3286
2025-10-26 21:02:24,0.9943,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,75,25,0.0002,45,64.4444,3.3860,2.6278,9.5834,7.2212,-0.0000,2.7396,-1.3418,2.0418,3,6,444.1333,1.2884
2025-10-26 21:02:24,0.9874,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,75,30,0.0002,45,68.8889,3.3672,2.5744,9.1768,9.3846,-0.0000,2.5045,-1.5310,1.6358,2,6,440.1556,1.2490
2025-10-26 21:02:24,0.9835,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,75,35,0.0002,45,71.1111,3.3690,2.4756,10.1166,10.3377,-0.0000,2.4449,-1.6650,1.4684,2,6,447.3333,1.2576
2025-10-26 21:02:24,0.9879,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,75,40,0.0002,46,67.3913,3.3372,2.5316,9.6756,6.7875,-0.0000,2.5850,-1.5545,1.6629,2,7,440.6304,1.2352
2025-10-26 21:02:24,0.9913,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,80,5,0.0001,37,64.8649,2.9980,2.5311,7.9142,4.9415,-0.0000,2.1648,-1.1674,1.8545,2,6,471.8649,0.9941
2025-10-26 21:02:24,0.9934,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,80,10,0.0001,38,63.1579,3.0784,2.4840,6.8019,4.3448,-0.0000,2.1110,-1.0505,2.0095,3,6,467.5526,0.9462
2025-10-26 21:02:24,0.9922,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,80,15,0.0001,40,65.0000,3.2978,2.6383,7.3366,5.9171,-0.0000,2.0765,-1.0922,1.9013,3,6,449.1000,0.9675
2025-10-26 21:02:24,0.9920,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,80,20,0.0002,42,64.2857,3.6609,2.4399,8.2820,8.8953,-0.0000,2.5196,-1.2176,2.0693,3,6,461.0476,1.1849
2025-10-26 21:02:24,0.9921,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,80,25,0.0002,43,62.7907,3.4364,2.4339,8.5235,10.5069,-0.0000,2.5636,-1.2098,2.1191,3,6,465.6512,1.1595
2025-10-26 21:02:24,0.9845,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,80,30,0.0002,43,69.7674,3.5108,2.4566,8.9173,10.5874,-0.0000,2.2851,-1.4580,1.5672,2,6,459.0465,1.1535
2025-10-26 21:02:24,0.9825,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,80,40,0.0002,44,68.1818,3.4699,2.3943,9.7854,10.9930,-0.0000,2.3754,-1.4884,1.5959,2,7,458.6818,1.1460
2025-10-26 21:02:24,0.9826,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,90,5,0.0001,36,69.4444,3.5412,2.2181,10.1384,5.5907,-0.0000,2.5310,-1.2691,1.9944,2,8,519.7500,1.3699
2025-10-26 21:02:24,0.9847,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,90,10,0.0001,37,64.8649,3.6441,2.1946,9.0856,5.4550,-0.0000,2.6016,-1.0440,2.4920,3,7,514.1892,1.3207
2025-10-26 21:02:24,0.9908,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,90,15,0.0001,39,64.1026,3.9348,2.3205,9.7551,7.2581,-0.0000,2.6212,-0.9866,2.6569,3,6,493.1026,1.3261
2025-10-26 21:02:24,0.9902,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,90,20,0.0002,40,65.0000,3.9795,2.3383,10.0353,10.7383,-0.0000,2.9132,-1.1906,2.4468,3,6,511.0000,1.4769
2025-10-26 21:02:24,0.9865,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,90,25,0.0002,40,65.0000,3.7046,2.2673,9.9830,9.9346,-0.0000,2.8672,-1.2416,2.3094,3,6,524.2500,1.4292
2025-10-26 21:02:24,0.9845,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,90,30,0.0002,40,67.5000,3.6051,2.2621,10.2622,10.2973,-0.0000,2.7814,-1.3890,2.0025,3,6,517.1750,1.4260
2025-10-26 21:02:24,0.9811,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,90,35,0.0002,40,67.5000,3.5623,2.1856,10.5193,11.1912,-0.0000,2.8065,-1.4176,1.9797,3,6,519.4250,1.4336
2025-10-26 21:02:24,0.9844,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,90,40,0.0002,41,68.2927,3.7426,2.2539,10.1640,10.1032,-0.0000,2.7371,-1.3443,2.0361,3,7,510.7317,1.4430
2025-10-26 21:02:24,0.9961,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,95,5,0.0001,36,66.6667,3.9710,2.4792,11.0052,10.8712,-0.0000,2.9388,-1.1795,2.4916,2,8,565.2778,1.5660
2025-10-26 21:02:24,1.0000,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,95,10,0.0001,36,63.8889,4.4352,2.5157,10.3385,11.8720,-0.0000,3.0346,-0.9882,3.0707,2,7,584.4444,1.5819
2025-10-26 21:02:24,1.0000,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,95,15,0.0002,38,63.1579,4.9155,2.6472,11.3289,13.0726,-0.0000,3.0140,-0.8978,3.3571,3,6,558.0000,1.5728
2025-10-26 21:02:24,0.9986,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,95,20,0.0002,39,64.1026,4.7611,2.6385,11.4061,15.1057,-0.0000,3.2873,-1.1868,2.7698,3,6,575.8974,1.6812
2025-10-26 21:02:24,0.9989,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,95,25,0.0002,39,64.1026,4.4316,2.5652,11.1027,14.4797,-0.0000,3.2433,-1.1535,2.8117,3,6,589.5128,1.6649
2025-10-26 21:02:24,0.9966,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,95,30,0.0002,39,66.6667,4.2952,2.5623,11.2720,14.6393,-0.0000,3.1407,-1.2944,2.4263,3,6,582.2821,1.6623
2025-10-26 21:02:24,0.9956,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,95,35,0.0002,39,66.6667,4.2436,2.4802,11.4880,13.6183,-0.0000,3.1651,-1.3209,2.3962,3,6,584.5897,1.6698
2025-10-26 21:02:24,0.9971,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2000,95,40,0.0002,40,67.5000,4.5654,2.5852,11.2931,13.8358,-0.0000,3.1016,-1.2340,2.5135,3,7,573.8500,1.6926
2025-10-26 21:02:24,0.9840,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.0500,90,5,0.0001,47,65.9574,2.8782,2.6767,4.9144,3.6473,-0.0000,1.3729,-0.8697,1.5787,3,6,199.2553,0.6095
2025-10-26 21:02:24,0.9852,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.0500,95,5,0.0001,47,72.3404,3.6307,3.2774,5.6502,7.0725,-0.0000,1.3271,-0.8669,1.5309,3,6,212.6383,0.7202
2025-10-26 21:02:24,0.9867,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.0500,95,10,0.0001,48,66.6667,3.0046,2.8530,4.8726,6.2286,-0.0000,1.3532,-0.8499,1.5922,3,6,215.8958,0.6189
2025-10-26 21:02:24,0.9836,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.0500,95,15,0.0001,50,70.0000,3.1379,2.8990,4.5398,6.5133,-0.0000,1.3176,-0.9659,1.3641,3,7,216.8200,0.6326
2025-10-26 21:02:24,0.9844,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.0500,95,10,0.0001,31,74.1935,3.9689,3.0430,4.1247,5.3440,-0.0000,1.2058,-0.8018,1.5040,2,5,235.1290,0.6877
2025-10-26 21:02:24,0.9829,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.0500,95,15,0.0001,33,75.7576,4.0326,2.9985,3.8489,5.2581,-0.0000,1.0796,-0.7818,1.3810,2,6,224.6970,0.6284
2025-10-26 21:02:24,0.9818,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.0500,95,20,0.0001,37,70.2703,3.2771,2.4512,4.1625,5.8130,-0.0000,1.2738,-0.9251,1.3769,3,6,218.8108,0.6201
2025-10-26 21:02:24,0.9829,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.0500,95,25,0.0001,38,68.4211,3.1867,2.4461,4.0783,5.6179,-0.0000,1.2559,-0.8355,1.5032,3,7,214.3684,0.5955
2025-10-26 21:02:24,0.9836,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.0500,95,30,0.0001,39,71.7949,3.6316,2.7158,4.7477,7.4561,-0.0000,1.3274,-0.9571,1.3869,3,8,208.3846,0.6831
2025-10-26 21:02:24,0.9835,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.0500,95,35,0.0001,41,70.7317,3.4415,2.7421,5.0139,8.3455,-0.0000,1.3761,-1.0072,1.3662,3,8,210.2439,0.6785
2025-10-26 21:02:24,0.9818,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.0500,95,40,0.0001,42,71.4286,3.0284,2.5985,5.0345,7.8000,-0.0000,1.3265,-1.1013,1.2046,3,8,210.1667,0.6329
2025-10-26 21:02:24,0.9812,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,65,20,0.0002,34,67.6471,3.7504,2.1526,7.1534,4.5445,-0.0000,3.5363,-1.6202,2.1826,2,8,762.2059,1.8680
2025-10-26 21:02:24,0.9818,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,65,25,0.0002,35,68.5714,3.6651,2.1835,7.2941,4.4488,-0.0000,3.4494,-1.6633,2.0738,3,9,758.3429,1.8426
2025-10-26 21:02:24,0.9811,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,65,30,0.0002,35,68.5714,3.6295,2.1691,7.3825,4.4667,-0.0000,3.4151,-1.6610,2.0560,3,9,754.1714,1.8198
2025-10-26 21:02:24,0.9877,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,70,10,0.0001,30,70.0000,3.5636,2.3637,6.6922,3.8272,-0.0000,3.2364,-1.6581,1.9519,3,7,824.9333,1.7681
2025-10-26 21:02:24,0.9851,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,70,15,0.0001,31,70.9677,3.5364,2.3588,7.0288,4.1754,-0.0000,3.0946,-1.6928,1.8281,3,7,809.0000,1.7047
2025-10-26 21:02:24,0.9911,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,70,20,0.0002,33,66.6667,4.3658,2.3403,8.2357,6.1348,-0.0000,3.5756,-1.3849,2.5819,3,8,798.1515,1.9221
2025-10-26 21:02:24,0.9872,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,70,25,0.0002,34,70.5882,4.2181,2.3761,8.6863,6.0662,-0.0000,3.3449,-1.7568,1.9040,2,9,792.9412,1.8444
2025-10-26 21:02:24,0.9894,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,70,30,0.0002,34,67.6471,4.1599,2.3575,8.4952,6.0316,-0.0000,3.4549,-1.5837,2.1815,2,9,788.6765,1.8248
2025-10-26 21:02:24,0.9815,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,70,35,0.0002,34,70.5882,4.0841,2.2534,9.4443,6.1352,-0.0000,3.3557,-1.8027,1.8615,2,9,798.7353,1.8385
2025-10-26 21:02:24,0.9881,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,70,40,0.0002,35,68.5714,4.5431,2.3365,8.5981,5.9730,-0.0000,3.3586,-1.5982,2.1015,2,12,783.8571,1.8008
2025-10-26 21:02:24,0.9880,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,75,10,0.0001,30,70.0000,3.4887,2.3797,6.5369,3.5496,-0.0000,3.2038,-1.6587,1.9315,3,7,843.5667,1.7450
2025-10-26 21:02:24,0.9860,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,75,15,0.0001,31,70.9677,3.4796,2.3874,6.8979,3.9851,-0.0000,3.0736,-1.6935,1.8149,3,7,826.9677,1.6896
2025-10-26 21:02:24,0.9928,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,75,20,0.0002,32,65.6250,4.2967,2.3672,8.2601,5.7609,-0.0000,3.7215,-1.3856,2.6859,3,8,836.6562,1.9659
2025-10-26 21:02:24,0.9895,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,75,25,0.0002,33,69.6970,4.1484,2.3997,8.6591,5.5993,-0.0000,3.4640,-1.7575,1.9710,2,9,830.0909,1.8817
2025-10-26 21:02:24,0.9910,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,75,30,0.0002,33,66.6667,4.0965,2.3843,8.4779,5.6667,-0.0000,3.5880,-1.5844,2.2646,2,9,825.7273,1.8639
2025-10-26 21:02:24,0.9840,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,75,35,0.0002,33,69.6970,4.0284,2.2819,9.4006,5.8493,-0.0000,3.4816,-1.8035,1.9305,2,9,836.1212,1.8800
2025-10-26 21:02:24,0.9892,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,75,40,0.0002,34,70.5882,4.4920,2.3675,8.4842,5.7101,-0.0000,3.3378,-1.5934,2.0948,2,12,818.7941,1.8874
2025-10-26 21:02:24,0.9889,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,80,25,0.0002,30,70.0000,4.2284,2.3475,9.2327,5.9024,-0.0000,3.7779,-1.7502,2.1586,2,8,934.1333,2.1195
2025-10-26 21:02:24,0.9867,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,80,30,0.0002,30,73.3333,4.2633,2.4023,10.4292,6.1552,-0.0000,3.6398,-1.9775,1.8406,2,8,925.9667,2.1418
2025-10-26 21:02:24,0.9817,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,80,35,0.0002,30,73.3333,4.1726,2.2906,11.4151,6.3227,-0.0000,3.6768,-2.0259,1.8149,2,8,936.9333,2.1561
2025-10-26 21:02:24,0.9827,"(2, 2, 2, 56)",5.0000,80,-0.2000,0.2500,80,40,0.0002,31,77.4194,4.6994,2.3999,10.6924,6.2155,-0.0000,3.3918,-2.0391,1.6634,2,11,914.5806,2.1655
2025-10-26 21:02:24,0.9823,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,70,30,0.0001,39,64.1026,3.0931,2.2047,7.7487,8.6167,-0.0000,2.2102,-1.0991,2.0109,3,5,237.6667,1.0222
2025-10-26 21:02:24,0.9836,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,75,30,0.0001,39,66.6667,3.3605,2.3330,8.5431,9.2437,-0.0000,2.1637,-1.2083,1.7907,3,6,243.1538,1.0397
2025-10-26 21:02:24,0.9881,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,75,35,0.0001,41,63.4146,3.1065,2.3475,8.2103,9.6348,-0.0000,2.2196,-1.0902,2.0360,3,6,243.2195,1.0087
2025-10-26 21:02:24,0.9849,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,80,15,0.0001,33,69.6970,3.0171,2.5434,4.5856,5.1159,-0.0000,1.4937,-1.0013,1.4917,3,6,285.2424,0.7376
2025-10-26 21:02:24,0.9812,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,80,20,0.0001,37,67.5676,2.8683,2.4741,5.7546,6.1095,-0.0000,1.7326,-1.1620,1.4910,3,6,282.2973,0.7938
2025-10-26 21:02:24,0.9825,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,80,25,0.0001,37,67.5676,2.8594,2.5065,5.4605,5.9854,-0.0000,1.7114,-1.1299,1.5147,3,7,276.8649,0.7899
2025-10-26 21:02:24,0.9837,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,80,30,0.0001,38,71.0526,3.2267,2.7660,6.5358,7.8281,-0.0000,1.7727,-1.2771,1.3880,3,8,268.9211,0.8899
2025-10-26 21:02:24,0.9835,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,80,35,0.0001,40,70.0000,3.0200,2.7165,6.7115,8.1452,-0.0000,1.7498,-1.2937,1.3526,3,8,267.5500,0.8368
2025-10-26 21:02:24,0.9821,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,85,30,0.0001,36,72.2222,3.2131,2.5277,5.5567,7.1406,-0.0000,1.6592,-1.3322,1.2454,3,8,288.0278,0.8282
2025-10-26 21:02:24,0.9807,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,85,35,0.0001,38,71.0526,2.9557,2.4894,5.8218,7.4758,-0.0000,1.6657,-1.3722,1.2139,3,8,285.5263,0.7863
2025-10-26 21:02:24,0.9908,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,90,15,0.0001,31,67.7419,3.3669,2.7203,4.7304,5.2640,-0.0000,1.4200,-0.7354,1.9310,4,6,317.4516,0.7247
2025-10-26 21:02:24,0.9836,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,90,20,0.0001,35,68.5714,3.1494,2.4343,5.0080,6.0323,-0.0000,1.4940,-0.9518,1.5697,3,6,306.4000,0.7253
2025-10-26 21:02:24,0.9813,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,90,25,0.0001,35,65.7143,2.9003,2.3764,4.7634,5.6855,-0.0000,1.5414,-0.9164,1.6821,3,6,302.8286,0.6987
2025-10-26 21:02:24,0.9852,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,90,30,0.0001,36,72.2222,3.8232,2.7965,5.5615,8.0522,-0.0000,1.5383,-1.0034,1.5330,3,8,291.5000,0.8322
2025-10-26 21:02:24,0.9822,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,90,35,0.0001,38,71.0526,3.4015,2.7497,5.7436,8.0948,-0.0000,1.5503,-1.0761,1.4406,4,8,288.7895,0.7900
2025-10-26 21:02:24,0.9836,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,95,15,0.0001,30,63.3333,2.9138,2.4132,4.0317,5.0161,-0.0000,1.5521,-0.8514,1.8231,4,5,357.4000,0.6708
2025-10-26 21:02:24,0.9895,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,95,20,0.0001,33,66.6667,3.2849,2.5521,5.2595,6.3902,-0.0000,1.6342,-0.9351,1.7477,3,6,345.0303,0.7778
2025-10-26 21:02:24,0.9905,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,95,25,0.0001,33,66.6667,3.3565,2.6112,4.8720,6.0732,-0.0000,1.5622,-0.8640,1.8081,3,6,340.2727,0.7535
2025-10-26 21:02:24,0.9893,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,95,30,0.0001,34,70.5882,4.0511,3.0125,6.1164,8.3772,-0.0000,1.6509,-0.9479,1.7416,3,8,327.2059,0.8865
2025-10-26 21:02:24,0.9860,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,95,35,0.0001,36,69.4444,3.7021,3.0094,6.5355,9.1532,-0.0000,1.7082,-1.0257,1.6655,4,8,322.8056,0.8729
2025-10-26 21:02:24,0.9816,"(2, 2, 2, 56)",5.0000,80,-0.2500,0.1500,95,40,0.0001,36,72.2222,3.4813,2.8905,6.2858,7.7333,-0.0000,1.5586,-1.1171,1.3952,4,8,322.4722,0.8153
